cantorId,genre,musicaNome,lyrics
2,laura-pausini,Benvenuto,"A te che perdi la strada di casa ma vai. Dove ti portano i piedi e lo sai. Che sei libero. Nelle tue scarpe fradice. A chi ha parole cattive soltanto perchè. Non ha saputo chiarire con sè. A chi supplica. E poi se ne dimentica. A chi non ha un segreto da sussurrare. Ma una bugia da sciogliere. A chi non chiede perdono. Ma lo avrà. Benvenuto a un pianto che commuove. Ad un cielo che promette neve. Benvenuto a chi sorride, a chi lancia sfide. A chi scambia i suoi consigli coi tuoi. Benvenuto a un treno verso il mare. E che arriva in tempo per natale. Benvenuto ad un artista, alla sua passione. Benvenuto a chi non cambierà mai. A un anno di noi. A questa luna che i sogni li avvera o li da. O li nasconde in opportunità. A chi scivola. A chi si trucca in macchina. E benvenuto sia questo lungo inverno. Se mai ci aiuta a crescere. A chi ha coraggio. E a chi ancora non ce l'ha. Benvenuto a un pianto che commuove. Ad un cielo che promette neve. Benvenuto a chi si spoglia, per mestiere o voglia. E alle stelle chiede aiuto o pietà. Benvenuto al dubbio delle spose. A un minuto pieno di sorprese. Benvenuto a un musicista, alla sua canzone. E agli accordi che diventano i miei. A un anno di noi. Al resto che verrà(stop stop stop) tutto il resto. A tutto questo che verrà (stop stop stop) tutto questo. A tutto il resto poi chissà(stop stop stop) tutto il resto. E poi... Stop. A un anno di noi. Benvenuto a un pianto che commuove. Ad un cielo che promette neve. Benvenuto a chi sorride, a chi lancia sfide. E a chi scambia i suoi consigli coi tuoi. Benvenuto a un treno verso il mare. Scintilla e arriva in tempo per natale. Benvenuto ad un artista, alla sua intuizione. Benvenuto a un nuovo anno per noi. A un anno di noi. Un anno per noi. Per tutto e per noi. Un anno di noi"
2,laura-pausini,Bienvenido,"A ti que pierdes el rumbo de casa mas vas. Donde te llevan tus pies ahí estás. Veo la libertad. De tus zapatos salpicar. A aquel que dice palabras hirientes porque. Quizá no se sabe comprender. A quien suplicó. Y que al momento se olvidó. Al que no tienes secretos que confiarle. Que ofrece mentiras sin parar. A quien no pide perdón. Mas lo tendrá. Bienvenido el llanto y su consuelo. Y el presagio de nieve en el cielo. Bienvenido el que sonríe, quien tropieza y sigue. Y el que un buen consejo siempre te da. Bienvenido a un tren que surca mares. Y nos une a tiempo en navidades. Bienvenidos los artistas, todas sus pasiones. Bienvenido aquel que no cambiará. Lo que somos hoy. A esta luna que sueños hará realidad. O los disfraza de oportunidad. A quien maquilló. Su espera en un semáforo. Y bienvenido sea este largo invierno. Si nos ayuda a mejorar. Y aquel que tenga el coraje de arriesgar. Bienvenido el llanto y el consuelo. Y el presagio de nieve en el cielo. Bienvenido aquel que duda, el que se desnuda. Porque quiere o por necesidad. Bienvenida la noche de bodas. Y el momento de quedarse a solas. Bienvenido es el pianista, todas sus canciones. Los acordes que reflejan así. Lo que somos hoy. Qué falta, qué vendrá (stop, stop, stop, stop) qué me falta. De todo esto qué vendrá (stop, stop, stop, stop) qué nos falta. De todo esto qué será, (stop, stop, stop, stop) lo que falta. Quizá. Stop. Bienvenido el llanto y su consuelo. Y el presagio de nieve en el cielo. Bienvenido quien sonríe, quien se asusta y cae. Pero sin desesperar. Bienvenido a un tren que surca mares. El que nos une a tiempo en navidades. Bienvenidos los artistas con sus intuiciones. Bienvenido aquello que somos hoy. Lo que somos hoy. De aquí no me voy. Porque somos hoy. Lo que somos hoy"
2,laura-pausini,Buone Verità,Buone verità. buoni giuramenti. quanta volontà. oltre un mondo così. Dove stare su. è roba da giganti. guarda un po' più in là. prova un passo avanti. Buone verità. date a buona gente. che non venderà. l'anima per niente. Sarà e verrà. quest'anno darà. buone verità. per chi non ce ne ha più. Tu salta il fosso. e vieni qua. in un mondo migliore. di buone volontà. che non cadono mai. Allunga il passo. stai di qua. in un mondo speciale che. male non ne dà. solo la verità. Buone verità. che non muoiono mai. Quanta volontà. per un mondo. dove la gente non dà più. l'anima per niente. Sarà verrà. il tempo darà. buone verità. per chi non ce ne ha più. Allunga il passo. vieni qua. in una vita migliore. di nuove verità. che non cadono mai. Tu salta adesso. stai di qua. in un mondo speciale che. male non ne dà. salta il fosso di qua. tu salta adesso. Quanta volontà. in un mondo così. Buone verità. non finiscono mai.
2,laura-pausini,Cada Color Al Cielo,"Por ti desnudaré el gesto más secreto. Con la íntima certeza de que somos dos. Después te contaré del todo mi pasado. Por aquel que no has caminado. Eso que un día serás. Por ti yo robaré cada color al cielo. Dibujaré mis pies para alcanzarte hoy. Pintaré una huella, un sendero. Que me dirija hacia ti. No tendré más miedo de volar bien alto. Y diseñando un arco tú me sentirás. Sobre tus alas grandes que me dan resguardo. Como la flor que cae sobre la rama. Como un estruendo muere en el silencio. Y sé. Que me descuidaré si no estás a mi lado. Me sentiré incompleta en compañía de mí. Soy un libro que en blanco te espera. Contigo me puedo escribir. No tendré más miedo de volar bien alto. Y diseñando un arco tú me sentirás. Sobre tus manos grandes que me dan resguardo. Yo te diré entre tanto que te amo. Y tú serás la cura para renacer. Ya no tendré más miedo de quererte al lado. Y atravesando el tiempo me tendrás aquí. Sobre tus grandes alas, que nos lleven juntos. Hasta una luz divina para compartir. Por ti devolveré cada color al cielo. Al cielo su color. Y a mi me bastas tu"
2,laura-pausini,Cada Uno Juega Su Partida,"Sin usar frases inútiles. Ni un comportamiento al límite. Me excuso.. De mis gestos ignorándote. Me arrepiento yo culpándome. Y me excuso, si es que abuso.. Quítame el peso que llevo encima,. Tú podrás.. Si te importé,. Perdóname,. Las armas depón un momento,. Y mírame. A mi favor yo tendré. Al menos otro argumento.. Es pedirte mucho, ya lo se,. Sin las reglas que yo no guardé,. Mas pienso, que es honesto.. Y si los terrenos fértiles. Los he vuelto a veces frágiles. Es cierto, lo siento.. Quítame esta ropa que llevo encima,. Tú podrás.. Si es cierto que. Yo te importé. Las armas depón un momento,. Y mírame. De ti esperaré. Solamente tener otro intento.. No se dan las instrucciones de uso. De la vida,. Cada uno juega su partida.. Oh oh. Oh oh. Tan sólo un nuevo momento,. Tan sólo con otro intento,. Escúchame, te lo ruego,. Esta canción es un trueno. Que romperá hasta el cemento.. Tienes muchas palabras,. Pero pocos silencios,. Las armas depón un momento,. No se dan las instrucciones de uso. De la vida,. Cada uno juega su partida."
2,laura-pausini,Cani E Gatti,"08 - CANI E GATTI. Niente che vada mai nel verso giusto. Almeno per me. Non resisto più, è già una ora che. Sto girando vuoto, nella testa solo tu. Sempre più sull'acceleratore. Del mio cuore che sta. Già perdendoti ma non ce la fa. A capire come ritornare a vivere. E un'altra settimana se ne va. Senza sapere che sarà di noi. Dimmi perché siamo qui a lottare. Io contro te fino a stare male. Fino a quando non sarà finita. E non c'è mai un attimo di pace. Nessuno che parli sottovoce. Abbiamo perso il senso della vita. Certo che se ti guardi intorno. Tu lo vedi da te. Quanta rabbia c'è che poi entra in noi. E ci mette contro non importa mai il perché. Quante volte ho detto vado via. Da una vita che non sento mia. Dimmi perché siamo tutti matti. Anche io e te come cani e gatti. E ci lasciamo sempre una ferita. La gente è sempre più cattiva. Un mare che sbatte sulla riva. Abbiamo perso il gusto della vita. Ma stasera vengo in pace e io spero che ci sia. Un minuto per parlare fuori dalla follia. Siamo così, siamo tutti matti. Anche io e te come cani e gatti. Ma se c'è un amore non è mai finita. E ci sarà sempre ancora un modo. Anche per noi per slacciare il nodo. E ritrovare il gusto della vita"
2,laura-pausini,Carta,"Quiero decirte aquello que. no conseguí decir jamás,. que he mantenido oculto en mí,. por mucho tiempo ya.. Hay un amor que crece en mí,. que no sé como esconder,. ahora te deseo junto a mí.. Quiero decirte sólo que. tu sigues siendo mi alegría,. cuando con ella estás así,. mis celos son una agonía.. Por todo aquello que me das,. aunque sin quererlo dar.. Esto te lo tengo que contar.. De como cuando tú no estás,. la soledad se mete en mí,. y me doy cuenta que además. no me divierto ya sin tí.. En cambio si conmigo estás,. este oscuro gris será. de colores con la vida que le das.. Y que difícil es. el hablarte de esto a tí. que de amor no te gusta hablar,. ni conmigo, ni sin mí.. Tal vez porque. tienes miedo como yo,. de una respuesta que. pudiera abrir tu corazón.. Quiero decirte aquello que. no logré decir jamás,. que he mantenido siempre oculto en mí.. Hay un amor que crece en mí,. que no sé como esconder,. ahora te deseo muy junto a mí.. -----------------------------------------------. . Letra:Cheope, M. Marati. Mùsica : A.Valsiglio, G. Salvatori. Adaptaciòn al español : Badìa"
2,laura-pausini,Casomai,Tutto è così leggero. Da quando sei qui. A dar sollievo ad ansie agli ostacoli. Quanta gente mi diceva. Non fidarti mai di lui. Con l'invidia di chi spera. Soltanto nei tuoi guai. Casomai in meglio. Tutto è cambiato. Casomai lo sbaglio. È non averti incontrato tempo fa. Un po' prima che l'emotività. Formasse il mio carattere. Mentre il mondo giudicava. Per chi hai scelto tra me e lei. Dietro i vetri sussurava. Non è più la stessa ormai. Casomai in meglio. È cambiato tutto. Casomai adesso. Il peggio è distrutto. Tutto è così leggero. Da quando sei qui. A riportarmi giorni limpidi. Quanta gente mi diceva. Non fidarti mai di lui. Con l'accidia di chi dispera. Per non essere noi. Come noi è meglio. E non è mica un peccato. Casomai lo sbaglio. È non averti incontrato tempo fà. Tempo fa. Tempo. Casomai. Ora che ti ho trovato è meglio
2,laura-pausini,Celeste,"Avrai gli occhi di tuo padre. E la sua malinconia. Il silenzio senza tempo che pervade. Al tramonto la marea. Arriverai. Con la luna di settembre. Che verserà. Il suo latte dentro me. E ti amerò. Come accade nelle favole per sempre.... Ti aspetterò. Senza andar via. Come fanno già le rondini nell'aria. Nella terra mia. Che invecchia ma. Sulla scia di un'altra età ballando sogna. Mentre la tenera luce dell'est. All'alba illumina speranze e ginestre. E il cielo è così. Celeste.... Celeste.... Avrai libri, sandali e secchielli. Luminosi amarcord. Saranno neri come i miei i tuoi capelli. Ma in un attimo lo so. Volerai via. Verso l'isola lontana. Di una città. Come ho fatto un giorno anch'io. Amore mio. Perché il sole può scordarsi della luna.... Ti aspetterò. E prima o poi. Arriverai senza nemmeno far rumore. Ti sentirò. E resterai. Mentre ormai le foglie cambiano colore. Al mio paese che ancora non sai. Dove l'autunno odora di caldarroste. E il cielo è così... celeste!. Come il soffio della vita. Che spalanca anche le imposte. E a sorridere ti invita. Anche quando non lo vuoi. Questo vento innamorato. Che anche tu respirerai. Che respirerai. E poi avrò il coraggio di aspettarti ancora un po'. E ti prometto che vedrai dalle finestre. Un cielo così.... Celeste.... Celeste.... Un cielo così. Celeste..."
2,laura-pausini,Che Bene Mi Fai,"Che bene mi fai. mi fai solo tu. cerchi i miei occhi tra la gente. sempre più. e mi dici che. non è amore ma. di più. In questo universo che. non ci risparmia guai. cielli di nuvole. basse come non mai. mi fido degli occhi tuoi e dell'effeto che mi fai. e so che camminerai. là nel silenzi miei. che mi proteggerai. con le ali che hai. mi fido di te. anche se ancora so che non lo sai. che tu non lo sai. Che bene mi fai. Mi fai solo tu. Bene nel cuore e nella mente. Sempre più. Quando dici che siamo uguali. noi noi. Stessi simboli sulle mani. noi noi. Che bene mi fai. Mi fai quando tu. cerchi i miei occhi tra la gente. Sempre di più. E mi dici che non è amore ma. di più. In questo tempo che. non ci consola ma. quanta è la luce che. che tu adesso mi dai. mi fido di te. e delle paure che non hai. e non mi è successo mai. mai così forte mai. che io ti seguirei, anche all'inferno lo sai peccato perché. é così grande che tu non lo sai. non che non io sai. Che bene mi fai. Mi fai solo tu. Bene nel cuore e nella mente. Sempre più. Quando dici non arrabbiarti. mai mai. quando ridi e non sai fermarti. mai mai. Che bene mi fai. Mi fai quando tu. chiami il mio nome tra la gente. Sempre di più. E mi diciSempre di più. E mi dici restiamo insieme. Scorri nelle mie vene tu. sei così, sei così. Quando dici che siamo uguali. noi noi. Stessi simboli sulle mani. noi noi. Che bene mi fai. Mi fai solo tu. Che bene mi fai. Mi fai solo tu. Bene che ti somiglia sempre. Sempre di più. quando dici che non é amore ma. ma di più"
2,laura-pausini,Che Storia è,"Penso che per vivere. Ci vuole verità,. E non e per niente facile. In questa società,. Dove tutto è un limite. Che soffoca la nostra liberta. Ma che senso ha?. Se tutto corre illogico. Morde e se ne va,. In questo palcoscenico. Chiamato umanità,. Che ci travolge l'anima. Senza un'illusione di pietà. Ma chi ci salverà?. Sogni bendati dai lividi e i guai. Intrappolati dentro noi. In questa corsa infinita che ormai. Più nessuno vincera. Così non va. Che storia è?. Che storia è?. Grido di rabbia e mi chiedo perchè. Non ha mai fine. Tutto il dolore che c'è. Che storia è?. Ma una risposta dov'è?. Non ci sono regole. Nessuna dignità. Il male è un'abitudine. È la normalita. Come le promesse che. Domani più nessuno manterrà. Ma chi si salverà?. Treni di notte nell'oscurità. Ma dimmi poi dove si va. Stelle di carta davanti a un falò. E fermarsi non si può. Io dico no. Che storia è?. Che storia è?. Grido di rabbia e ti chiedo perché. Non ha mai fine. Tutto questo odio che c'è. Come vorrei. Che la mia voce arivasse da te. Oltre il confine. Dove il dolore non c'è. Dove il dolore non c'è. Che storia?. Che storia è?. Ma una risposta dov'è. Oltre il confine. Dove il dolore non c'è. Oltre il confine. Dove il dolore non c'è"
2,laura-pausini,Chiedilo al cielo,Era meglio non farsi promesse sotto la pioggia. perche' nulla si appoggia al bagnato senza cambiare. anon c'entra il perdono credi. a volte non basta la capacità. di mettere ali ai piedi. il tempo e' imbattibile in velocità. Chiedilo al cielo. forse ce lo dirà. cosa succede contro la volontà. come un grattacielo che precipita. il vuoto che vanifica. l'intera costruzione di un amore. a volte ci si perde per errore. E ti sembra di avere un motivo per ritornare. per quel senso di vuoto che avanza. e non sai spiegare cos'e'. mi manchi ogni giorno credi. e' il modo di dirtelo che io non ho. ti devo un ritorno vedi. e' solo il percorso quello che io non so. Chiedilo al cielo. forse ce lo dirà. cosa succede contro la volontà. come un grattacielo che precipita. il vuoto che vanifica. l'intera costruzione di un amore. a volte ci si perde per errore. Chiedilo al cielo. forse ce lo dirà. cosa succede contro la volontà. come un grattacielo che precipita. l'impatto vanifica. l'intera costruzione di un amore. a volte ci si perde per errore. Dopo tanta polvere la pace. non fara' rumore quando cadono. le foglie in pieno ottobre. Chiedilo al cielo. forse ce lo dirà. quando lo scopri dimmi come si fa. come un tempo perso si recupera. e l'abbraccio si fortifica. se e' vero che che una volta e' stato amore. Chiedilo al cielo. o chiedilo a chi lo sa. quando lo scopri dimmi come si fa. come un tempo perso si recupera. e l'abbraccio si fortifica. se e' vero che una volta e' stato amore. se tutto si riduce ad un errore
2,laura-pausini,Cinco Dias,"Cinco dias sin tenerte. Cuanto frio en esta vida. Y tu.... Ya no me buscas tu. Cuanta gente me pregunta. Hurga dentro de mi herida. Que ya. No cicatrizara. Hasta mi mejor amiga. Cada noche aqui. Le he jurado hacerle caso. La traiciono como a mi. Porque me siento tan herida. Que no se... no se. Si conviene mas curarse. O interesa mas ahogarse. Cariño mio que puedo hacer. No me resigno a estar asi. Por eso yo que te amo. Vivo implorando. Ayúdame y te destruire. Cinco dias sin tenerte,. Cuantas lagrimas perdidas. Y yo.... Enclavada a ti.. Hago todo y mas que todo. He tratado de escapar,. He probado a despreciarte. Traicionarte hacerme daño. Porque en tu mar voy naufragando. Y yo no se... no se. Si conviene estar nadando. O es mejor dejarse ir al fondo. Cariño mio que puedo hacer. No me resigno a estar asi. Por eso yo que te amo. Vivo implorando. Ayudame y te destruire. Si un dia quieres tu volver de nuevo. Ya me diras quien te perdonara. Por olvidar de ayer que no es un juego.... Cuando bastaba un beso nada mas hablandonos. Mi vida.... Por eso yo que te amo. Vivo implorando. Ayudame y te destruire"
2,laura-pausini,Cinque Giorni,Cinque giorni che ti ho perso. Quanto freddo in questa vita. Ma tu. Non mi hai cercato più. Troppa gente che mi chiede. Scava dentro la ferita. E in me. Non cicatrizzi mai. Faccio male anche a un amico. Che ogni sera è qui. Gli ho giurato di ascoltarlo. Ma tradisco lui e me. Perché quando tu sei ferito non sai mai. Oh mai. Se conviene più guarire. O affondare giù. Per sempre. Amore mio come farò a rassegnarmi a vivere. E proprio io che ti amo ti sto implorando. Aiutami a distruggerti. Cinque giorni che ti ho perso. Mille lacrime cadute. Ed io. Inchiodato a te. Tutto e ancora più di tutto. Per cercare di scappare. Ho provato a disprezzarti. A tradirti a farmi male. Perché quando tu stai annegando non sai mai. Oh mai. Se conviene farsi forza. O lasciarsi andare giù. Nel mare. Amore mio come farò a rassegnarmi a vivere. E proprio io che ti amo ti sto implorando. Aiutami a distruggerti. Se un giorno tornerò nei tuoi pensieri. Mi dici tu chi ti perdonerà. Di esserti dimenticata ieri. Quando bastava stringersi di più. Parlare un po'. E proprio io che ti amo ti sto implorando. Aiutami a distruggerti.
2,laura-pausini,Colpevole,Dimmi che cosa vuoi da me?. Dimmelo pure con parole tue. menti con quelle tre che hai. menti ma non ti penti. Colpevole. se non lo sai. di avere preso troppo a tutti noi. perchè stai qui. cosa ci fai?. Anche col trucco resti ciò che sei. non è con una ruga di dolore. che copri quelle della falsità. divertiti. fallo via di qui. ora levati. Danni ne hai fatti come no. gli anni li paghi tutti e subito. sconti la poca dignità. perdi e non ti ricordi. Colpevole. se non lo sai. come ti muovi non mi muoverei. come si sta. di plastica?. Capolavoro di mediocrità. non è rubando la parola agli altri. che si diventa ricchi come vuoi. divertiti. ma fallo via da qui. ora levati. Con il tempo. cambia il vento. ti avrei perdonato. ma il tuo istinto. nel frattempo. non si è mai pentito. Perdonati. se ce la fai. tu che l'amore non l'hai dato mai. stai sempre qui. sempre addosso a noi. anche col trucco resti ciò che sei. non è con una ruga di dolore. che copri quelle della falsità. divertiti. fallo via da qui. ora levati. Dimmi che cosa vuoi da me?
2,laura-pausini,Come Il Sole All'improvviso,"Nel mondo. Io camminerò. Tanto che poi i piedi mi faranno male. Io camminerò. Un'altra volta.... E a tutti. Io domanderò. Finché risposte non ce ne saranno più. Io domanderò. Un'altra volta.... Amerò in modo che il mio cuore. Mi farà tanto male che. Male che come il sole all'improvviso. Scoppierà scoppierà.. Pour marcher. Hours de tes traces. Pour t'oublier. Entre le feu et la glace. Je laisserai les larmes. De celui qui passe. J'emporte au loin. La flamme d'un seul jour. J'emporte au loin. Le fleuve sans retour. Et une terre brulee qui reste. Sous mes pas. Oublie-moi, Oublie-moi!. Tanto che come il sole all'improvviso. Scoppierà, scoppierà. Pour marcher. Hours de tes traces. Pour te laisser. Les larmes de celui qui passe"
2,laura-pausini,Come Se Non Fosse Stato Mai Amore,"Ieri ho capito che. E´ da oggi che comincio senza te. E tu.. l´aria assente. Quasi come se io fossi trasparente. E vorrei fuggire via. e nascondermi da tutto questo. Ma resto immobile qui. Senza parlare...non ci riesco a staccarmi da te. E cancellare tutte le pagine con la tua immagine. E vivere... Come se non fosse stato mai amore. Io sopravviverò. Adesso ancora come non lo so. Il tempo qualche volta può aiutare. A sentirsi meno male.... A poter dimenticare. ma adesso è troppo presto. E resto immobile qui. Senza parlare... non ci riesco a stancarmi di te. E cancellare tutte le pagine con la tua immagine. E vivere.. come se non fosse stato mai amore. .. come se non fosse stato amore. come se non fosse stato mai... .. e vorrei fuggire via, vorrei nascondermi. Ma resto ancora così, senza parlare, senza dirti ¨non te ne andare¨. Non mi lasciare tra queste pagine... .. e poi, e poi, e poi vivere. come se non fosse stato mai amore. .. come se non fosse stato amore"
2,laura-pausini,Come Si Fa,"Te l'avevo detto che. Capitava anche a noi. Dicono che il nome e'. Crisi dei tre anni e poi. Sembra faccia bene sai. Serve a far riflettere. Con te io ci riproverei. Ma e' presto per decidere. E ora cosa siamo noi. Voci in un telefono. E mentre parliamo qui. Accanto a me t'immagino. A volte non so più chi sei. Ne che lineamenti hai. Chi può dire come andrà. L'ho già chiesto al cuore e non lo sa. Come si fa. A dirsi addio. Se proprio adesso amore mio. Io penso a te. Tu pensi a me. Che fine strana e' questa qua. Come si fa a dare il via. A questa lunga anestesia. Che ci addormenta insieme. Ma da soli poi ci sveglierà. E ora cosa siamo dentro noi. Solo un fiume di malinconia. Quanto amore ancora ti darei. Ma quanto amore abbiam buttato via. Ed io per non soffrire più. Strappo la fotografia. Che e' finita dillo tu. Ma il coraggio in fondo chi ce l'ha. Come si fa. A dirsi addio. E a ritornare ognuno suo. Dopo che insieme abbiam vissuto. Solo di felicità. Come si fa. A non dire si. Per poi spaccarsi in due cosi'. Io qua tu la. Davanti a due finestre. In mezzo a due città diverse noi. Come si fa amore mio. Come si fa. A dirsi addio. Se proprio adesso amore mio. Io penso a te. Tu pensi a me. Che fine strana e questa qua. Non dirmi come si fa. A dirsi addio. Ora lo so. Amore mio. Io perdo te. Tu perdi me. Perché mi lasci qui da sola. Come si fa amore mio. Come si fa. A dirsi addio. E a ritornare ognuno suo. Dopo che insieme abbiam vissuto. Solo di felicità. Te l'avevo detto che. Capitava anche a noi. Un amore immenso che. Se anche un giorno ci si lascia, non finis"
2,laura-pausini,Come Una Danza,"Mi perderò. Fa uno strano effetto dire che lo so. Mentre qui sul letto sbriciolo popcorn. Camminerò. Nel deserto che si è aperto intorno a me. Nell'impronta di un perduto paradiso. Con nessuno mai diviso mai. Soli non si vive mai. Io come un ladro che. Non distingue il bene e il male dentro sè. E nemmeno sa chi è. Né cosa è stato. Ah, come una danza ormai. La vita avanza e poi. Si prende un po' di noi. E va come un oceano che. Lascia davanti a me. Tutti gli errori miei. Perché da soli sai. Qui non si vive mai!. Soli non si vive mai. Mi salverò. Perché questa vita cambia e cambierò. Per un bacio che ho cercato fino a ieri, fino a qui. Puoi morire e poi rinascere così. Quanta carezza c'è. Nella malinconia la mia. E il dolore prima o poi se ne va via. Come un vortice che mi trascina. E mi riporta su. Ancora viva. Ah! Come una danza ormai. La vita avanza e poi. Rinasce insieme a noi. E va come un oceano che. Trasporta via con sè. Tutti gli errori miei. Senza rimpianti ormai. Ah! Come una danza ormai. Soli non si piange mai. La vita avanza in noi. E non ci lascia mai. E va cerca speranza ormai. Come una danza e poi. Torna negli occhi miei. Perché da soli sai. Qui non si piange mai. La vita cambia e cambierò. Come una danza la vivrò. Con la speranza che ora ho. Come una danza. La vita avanza."
2,laura-pausini,Come Vivi Senza Me,"Ho Tagliato i miei capelli. per te. li ho messi in ordine. in attesa che ritorni. mi consolo A scrivere...ah ah. Come vivi senza me. adesso che. possiamo smettere. di fare finta che non c’è. nessuno che. vivrà..... di un amore. che difetti non ne ha. Ho sottolineato i miei ricordi. per riavere nitido. il profilo dei miei giorni. e l’elenco delle cose. che non ho. Come vvi senza me. adesso che. dobbiamo ammettere,. che un motivo più non c'è. di attendere. non c'è. Come mai. Non sei. Con me. prova a credere. in noi. se puoi. e non difendere. in te. Se c’è. la rabbia inutile.... se c'è. senza me.... tu come vivi senza me. adesso che. Sei consapevole. Che il mio amore. ha i difetti che tu sai. E per amore. Se li accetti. tornerai......"
2,laura-pausini,Como El Sol Inesperado,"en el mundo. yo caminare. hasta sentir mis pies cansados que hacen daño. yo caminare. un poco mas. y a todos. preguntare. hasta que habra respuestas que me puedan dar. yo preguntare. una vez mas. amare en modo tan intenso. que el corazon me dolera. dolera como el sol inesperado. y quemara, quemara. en el mundo yo trabajare. hasta sentir. que mis dos manos me hacen daño. yo trabajare. una vez mas. amare en modo tan intenso. que el corazon me dolera. dolera como el sol inesperado. y quemara, quemara. dolera como el sol inesperado. y quemara quemara. en el mundo. yo no te amare. para que así el corazon no me haga daño"
2,laura-pausini,Como Se Hara,"Ya te habia dicho que / nos pasaba a ti y a mí. Dicen que su nombre es/ crisis de tres años y. Nos hará reflexionar/ hasta bueno ha sido así. Contigo volverá a empezar/ es pronto para decidir. Ahora sólo somos hoy/ voces de un teléfono. Y mientras te escucho estoy/ sintiéndote a mi lado amor. A veces digo cómo es/ tu cara tu sabor tu piel. Quién sabe lo que pasará. Ni mi corazón me lo dirá. Cómo se hará/ qué desafio. Decirte adios/ cariño mío. Yo pienso en ti / tú más en mí/ que fin extraño este será. Cómo se hará/ con qué alegria/ decirle adios a esta agonia. Que si nos duerme juntos/ luego solos nos despertará. Ahora que ha nascido en ti y en mí/ sólo un rio de melancolía. Cuánto amor se habrá tirado aquí. Y cúanto amor te pude dar un día. Y yo que sufro tanto aún/ rompo la fotografía. Se ha acabado, dilli tú/ quién tiene el valor de terminar. Cómo se hará / que desafio/ lo tuyo a ti y a mí lo mío. Después de estar los dos vivendo/ sólo de felicidad. Cómo se hará/ negarse un sí/ para partise en dos así. Yo aquí, tú allá/ detrás de dos ventanas. De ciudades muy lejanas hoy. Cómo se hará cariño mío. No digas cómo se hará/ que desafio / ahora lo sé/ cariño mío. Perdiêndote/ perdiéndome/ por qué me quedo aquí tan sola. Mas como se hará cariño mío. Ya te había dicho que / nos pasaba a ti y a mí. Un amor inmenso que. Aunque se interrumpa ahora, no terminará"
2,laura-pausini,Como Si No Nos Hubieramos Amado,"Yo ayer he entendido que. Desde hoy sin ti comienzo otra vez. Y tú... aire ausente. Casi como si yo fuese transparente. Alejándome de todo. Escapar de mi tormento. Pero me quedo aquí. Sin decir nada... sin poder despegarme de ti. Y eliminar cada momento que nos trajo el viento y. Poder vivir.... Como si no nos hubiéramos amado. Yo sobreviviré. No me preguntes cómo no lo sé. El tiempo cura todo y va a ayudarme. A sentirme diferente.... A que pueda olvidarte. Aunque es un poco pronto. Me quedo inmóvil aquí. Sin decir nada... sin poder aburrirme de ti. Y eliminar cada momento que nos trajo el viento y. Poder vivir.... Como si no nos hubiéramos amado. ... como si nunca te hubiera amado. Como si no hubiese estado así.... ... y quisiera huir de aquí, quisiera escaparme. Pero me quedo otra vez, sin decir nada, sin gritarte:. -¨ven, no te vayas¨. No me abandones sola en la nada, amor.... ... después, después, después viviré. Como si no nos hubiéramos amado. ... como si nunca te hubiera amado"
2,laura-pausini,Como Tú Y Como Yo,"Va buscando risas para no llorar. Libertad para olvidarse de escapar. Y ha creado con su vida una prisión. Tratando de salvar a su corazón. Tiene miedo de sentir felicidad. Esa luna de la culpabilidad. Le parece que ha vivido en un error. Como poder amar si hay tanto temor. Busca crecer y algun día renacer. Soledad nunca estás sola, soledad. Aunque hay días que ella siente que lo está. Soledad está cansada de sentirse separada y sin amor. Como tú y como yo. Trabajando para poder descansar. Una guerra diaria para estar en paz. Posponiendo lo que sueña con tener. Un niño lo aprendió que no puede ser. Busca crecer. Y no sabe qué es lo que tiene que hacer. Soledad nunca estás sola, soledad. Aunque hay días que ella siente que lo está. Soledad está cansada de sentirse separada y sin amor. Como tú y como yo. Busca busca soledad. Busca busca la verdad. Todos somos una soledad. Soledad está cansada de sentirse separada y sin amor. Sin amor. Soledad nunca estás sola, soledad. Aunque hay días que ella siente que lo está. Soledad está cansada de sentirse separada y sin amor. Como tú y como yo. Como tú y como yo. Como tu. Y como yo"
2,laura-pausini,Como Una Danza,"Me perderé, se me hace extraño mas lo asumiré. Mientras miro sin sentido a la pared. Caminaré al desierto que se ha abierto frente a mí. En la huella de un perdido paraíso. Que ya nadie quiso dividir. (sola yo no sé vivir). Como un ladrón iré. Sin saber lo que es el mal, lo que es el bien. Sin al menos conocer lo que ha pasado. Ah, como una danza va. La vida avanza y ya lejos nos llevará. Y va, como un océano que. Baila diciéndome cuanto me equivoqué. Porque yo sola aquí. Ya no sabré vivir. (sola ya no sé vivir). Me salvaré, porque si esta vida cambia, yo también. Por un beso que he buscado, que hasta ayer no pudo ser. Es morirse o puedes renacer así. Cuántas caricias hay, cuánta melancolía. (la mía). El dolor tarde o temprano se termina. Como un vértigo que me domina. Y que me hará sentir ahora viva. Ah, como una danza va. La vida avanza y ya lejos nos llevará. Y va, como un océano que baila diciéndome. Que ahogaría en él cuanto me equivoqué. Ah, como una danza va. La vida avanza y ya nunca nos dejará. Y va, busca esperanzas, va. Como una danza y ya mis ojos brillarán. Porque yo sola ya, no volveré a llorar. Como una danza. La vida cambia y cambiaré. Como una danza viviré. Con la esperanza que busqué. Como una danza la vida avanza. Como una danza. Como una danza. Como una danza viviré"
